base_name_en,rank,condition_en,item_en,stack,percentage
Paolumu,LR,Investigation (Gold),Paolumu Webbing,1,30
Paolumu,LR,Investigation (Gold),Paolumu Pelt,3,14
Paolumu,LR,Investigation (Gold),Nourishing Extract,3,12
Paolumu,LR,Investigation (Gold),Paolumu Scale,3,8
Paolumu,HR,Track,Paolumu Scale+,1,100
Paolumu,HR,Carve / Capture,Paolumu Scale+,1,34
Paolumu,HR,Carve / Capture,Paolumu Pelt+,1,28
Paolumu,HR,Carve / Capture,Paolumu Wing,1,21
Paolumu,HR,Carve / Capture,Paolumu Carapace+,1,15
Paolumu,HR,Carve / Capture,Wyvern Gem,1,2
Paolumu,HR,Wound Neck Pouch,Paolumu Pelt+,1,100
Paolumu,HR,Wound Wings,Paolumu Wing,1,100
Paolumu,HR,Wound Back,Paolumu Pelt+,1,100
Paolumu,HR,Wound Tail,Paolumu Carapace+,1,100
Paolumu,HR,Shiny Drop,Paolumu Scale+,1,50
Paolumu,HR,Shiny Drop,Paolumu Carapace+,1,28
Paolumu,HR,Shiny Drop,Wyvern Tear,1,22
Paolumu,HR,Palico Bonus,Paolumu Scale+,1,50
Paolumu,HR,Palico Bonus,Paolumu Carapace+,1,28
Paolumu,HR,Palico Bonus,Wyvern Tear,1,22
Paolumu,HR,Plunderblade,Paolumu Pelt+,1,43
Paolumu,HR,Plunderblade,Paolumu Scale+,1,35
Paolumu,HR,Plunderblade,Paolumu Carapace+,1,20
Paolumu,HR,Plunderblade,Wyvern Gem,1,2
Paolumu,HR,Bandit Mantle,Large Scale,1,70
Paolumu,HR,Bandit Mantle,Beautiful Scale,1,30
Paolumu,HR,Hunt (Bronze),Paolumu Pelt+,1,26
Paolumu,HR,Hunt (Bronze),Paolumu Scale+,1,20
Paolumu,HR,Hunt (Bronze),Monster Keenbone,1,16
Paolumu,HR,Hunt (Bronze),Paolumu Carapace+,1,14
Paolumu,HR,Hunt (Bronze),Nourishing Extract,2,14
Paolumu,HR,Hunt (Bronze),Paolumu Wing,2,9
Paolumu,HR,Hunt (Bronze),Wyvern Gem,1,1
Paolumu,HR,Investigation (Silver),Paolumu Carapace+,1,32
Paolumu,HR,Investigation (Silver),Paolumu Wing,1,23
Paolumu,HR,Investigation (Silver),Paolumu Pelt+,2,14
Paolumu,HR,Investigation (Silver),Nourishing Extract,2,12
Paolumu,HR,Investigation (Silver),Paolumu Scale+,2,11
Paolumu,HR,Investigation (Silver),Wyvern Gem,1,8
Paolumu,HR,Investigation (Gold),Paolumu Carapace+,1,30
Paolumu,HR,Investigation (Gold),Paolumu Wing,1,24
Paolumu,HR,Investigation (Gold),Wyvern Gem,1,16
Paolumu,HR,Investigation (Gold),Paolumu Pelt+,3,12
Paolumu,HR,Investigation (Gold),Nourishing Extract,3,10
Paolumu,HR,Investigation (Gold),Paolumu Scale+,3,8
Paolumu,HR,Investigation (Purple),Mysterious Feystone,1,55
Paolumu,HR,Investigation (Purple),Glowing Feystone,1,25
Paolumu,HR,Investigation (Purple),Worn Feystone,1,15
Paolumu,HR,Investigation (Purple),Warped Feystone,1,5
Paolumu,MR,Track,Paolumu Shard,1,100
Paolumu,MR,Carve / Capture,Paolumu Shard,1,32
Paolumu,MR,Carve / Capture,Paolumu Thickfur,1,26
Paolumu,MR,Carve / Capture,Paolumu Fellwing,1,20
Paolumu,MR,Carve / Capture,Paolumu Cortex,1,15
Paolumu,MR,Carve / Capture,Wyvern Gem,1,5
Paolumu,MR,Carve / Capture,Large Wyvern Gem,1,2
Paolumu,MR,Wound Neck Pouch,Paolumu Thickfur,1,100
Paolumu,MR,Wound Wings,Paolumu Fellwing,1,100
Paolumu,MR,Wound Back,Paolumu Thickfur,1,100
Paolumu,MR,Wound Tail,Paolumu Cortex,1,100
Paolumu,MR,Shiny Drop,Paolumu Shard,1,50
Paolumu,MR,Shiny Drop,Paolumu Cortex,1,28
Paolumu,MR,Shiny Drop,Large Wyvern Tear,1,22
Paolumu,MR,Palico Bonus,Paolumu Shard,1,50
Paolumu,MR,Palico Bonus,Paolumu Cortex,1,28
Paolumu,MR,Palico Bonus,Large Wyvern Tear,1,22
Paolumu,MR,Plunderblade,Paolumu Thickfur,1,43
Paolumu,MR,Plunderblade,Paolumu Shard,1,35
Paolumu,MR,Plunderblade,Paolumu Cortex,1,20
Paolumu,MR,Plunderblade,Large Wyvern Gem,1,2
Paolumu,MR,Bandit Mantle,Lustrous Scale,1,100
Paolumu,MR,Hunt (Bronze),Paolumu Thickfur,1,32
Paolumu,MR,Hunt (Bronze),Paolumu Shard,1,21
Paolumu,MR,Hunt (Bronze),Nourishing Extract,3,18
Paolumu,MR,Hunt (Bronze),Paolumu Cortex,1,16
Paolumu,MR,Hunt (Bronze),Paolumu Fellwing,2,11
Paolumu,MR,Hunt (Bronze),Large Wyvern Gem,1,2
Paolumu,MR,Investigation (Silver),Paolumu Cortex,1,32
Paolumu,MR,Investigation (Silver),Paolumu Fellwing,1,23
Paolumu,MR,Investigation (Silver),Paolumu Thickfur,2,14
Paolumu,MR,Investigation (Silver),Nourishing Extract,3,12
Paolumu,MR,Investigation (Silver),Paolumu Shard,2,11
Paolumu,MR,Investigation (Silver),Large Wyvern Gem,1,8
Paolumu,MR,Investigation (Gold),Paolumu Cortex,1,30
Paolumu,MR,Investigation (Gold),Paolumu Fellwing,1,24
Paolumu,MR,Investigation (Gold),Large Wyvern Gem,1,16
Paolumu,MR,Investigation (Gold),Paolumu Thickfur,3,12
Paolumu,MR,Investigation (Gold),Nourishing Extract,5,10
Paolumu,MR,Investigation (Gold),Paolumu Shard,3,8
Paolumu,MR,Investigation (Purple),Ancient Feystone,1,70
Paolumu,MR,Investigation (Purple),Carved Feystone,1,30
Paolumu,MR,Guiding Lands (Low),Fierce Dragonvein Bone,1,63
Paolumu,MR,Guiding Lands (Low),Rubbery Shell,1,37
Paolumu,MR,Guiding Lands (Mid),Rubbery Shell,1,63
Paolumu,MR,Guiding Lands (Mid),Fierce Dragonvein Bone,1,37
Paolumu,MR,Guiding Lands (High),Rubbery Shell,1,100
Paolumu,MR,Guiding Lands (Tempered),Tempered Rubbery Shell,1,54
Paolumu,MR,Guiding Lands (Tempered),Spiritvein Slogbone,1,25
Paolumu,MR,Guiding Lands (Tempered),Spiritvein Gem Shard,1,21
Great Girros,LR,Track,Great Girros Scale,1,100
Great Girros,LR,Carve / Capture,Great Girros Scale,1,31
Great Girros,LR,Carve / Capture,Great Girros Hide,1,24
Great Girros,LR,Carve / Capture,Great Girros Fang,1,18
Great Girros,LR,Carve / Capture,Great Girros Hood,1,15
Great Girros,LR,Carve / Capture,Great Girros Tail,1,12
Great Girros,LR,Wound Head,Great Girros Hood,1,75
Great Girros,LR,Wound Head,Great Girros Fang,2,25
Great Girros,LR,Wound Forelegs,Great Girros Hide,1,75
Great Girros,LR,Wound Forelegs,Great Girros Scale,2,25
Great Girros,LR,Shiny Drop,Great Girros Scale,1,50
Great Girros,LR,Shiny Drop,Great Girros Fang,1,28
Great Girros,LR,Shiny Drop,Wyvern Tear,1,22
Great Girros,LR,Tail Carve,Great Girros Tail,1,80
Great Girros,LR,Tail Carve,Great Girros Scale,1,20
Great Girros,LR,Palico Bonus,Great Girros Scale,1,50
Great Girros,LR,Palico Bonus,Great Girros Fang,1,28
Great Girros,LR,Palico Bonus,Wyvern Tear,1,22
Great Girros,LR,Plunderblade,Great Girros Scale,1,42
Great Girros,LR,Plunderblade,Great Girros Hide,1,32
Great Girros,LR,Plunderblade,Great Girros Fang,1,26
Great Girros,LR,Bandit Mantle,Large Scale,1,100
Great Girros,LR,Hunt (Bronze),Great Girros Hide,1,26
Great Girros,LR,Hunt (Bronze),Great Girros Scale,1,21
Great Girros,LR,Hunt (Bronze),Paralysis Sac,1,18
Great Girros,LR,Hunt (Bronze),Great Girros Fang,1,16
Great Girros,LR,Hunt (Bronze),Monster Bone L,2,10
Great Girros,LR,Hunt (Bronze),Great Girros Hood,1,9
Great Girros,LR,Investigation (Silver),Great Girros Fang,1,22
Great Girros,LR,Investigation (Silver),Great Girros Hide,2,18
Great Girros,LR,Investigation (Silver),Great Girros Hood,1,18
Great Girros,LR,Investigation (Silver),Great Girros Tail,1,16
Great Girros,LR,Investigation (Silver),Great Girros Scale,2,14
Great Girros,LR,Investigation (Silver),Paralysis Sac,2,12
Great Girros,LR,Investigation (Gold),Great Girros Fang,1,24
Great Girros,LR,Investigation (Gold),Great Girros Hood,1,22
Great Girros,LR,Investigation (Gold),Great Girros Tail,1,20
Great Girros,LR,Investigation (Gold),Great Girros Hide,3,14
Great Girros,LR,Investigation (Gold),Great Girros Scale,3,10
Great Girros,LR,Investigation (Gold),Paralysis Sac,3,10
Great Girros,HR,Track,Great Girros Scale+,1,100
Great Girros,HR,Carve / Capture,Great Girros Scale+,1,31
Great Girros,HR,Carve / Capture,Great Girros Hide+,1,24
Great Girros,HR,Carve / Capture,Great Girros Fang+,1,18
Great Girros,HR,Carve / Capture,Great Girros Hood+,1,15
Great Girros,HR,Carve / Capture,Great Girros Tail,1,12
Great Girros,HR,Wound Head,Great Girros Hood+,1,75
Great Girros,HR,Wound Head,Great Girros Fang+,2,25
Great Girros,HR,Wound Forelegs,Great Girros Hide+,1,75
Great Girros,HR,Wound Forelegs,Great Girros Scale+,2,25
Great Girros,HR,Shiny Drop,Great Girros Scale+,1,50
Great Girros,HR,Shiny Drop,Great Girros Fang+,1,28
Great Girros,HR,Shiny Drop,Wyvern Tear,1,22
Great Girros,HR,Tail Carve,Great Girros Tail,1,80
Great Girros,HR,Tail Carve,Great Girros Scale+,1,20
Great Girros,HR,Palico Bonus,Great Girros Scale+,1,50
Great Girros,HR,Palico Bonus,Great Girros Fang+,1,28
Great Girros,HR,Palico Bonus,Wyvern Tear,1,22
Great Girros,HR,Plunderblade,Great Girros Scale+,1,42
Great Girros,HR,Plunderblade,Great Girros Hide+,1,32
Great Girros,HR,Plunderblade,Great Girros Fang+,1,26
Great Girros,HR,Bandit Mantle,Large Scale,1,70
Great Girros,HR,Bandit Mantle,Beautiful Scale,1,30
Great Girros,HR,Hunt (Bronze),Great Girros Hide+,1,26
Great Girros,HR,Hunt (Bronze),Great Girros Scale+,1,21
Great Girros,HR,Hunt (Bronze),Omniplegia Sac,1,18
Great Girros,HR,Hunt (Bronze),Great Girros Fang+,1,16
Great Girros,HR,Hunt (Bronze),Monster Bone+,2,10
Great Girros,HR,Hunt (Bronze),Great Girros Hood+,1,9
Great Girros,HR,Investigation (Silver),Great Girros Fang+,1,22
Great Girros,HR,Investigation (Silver),Great Girros Hide+,2,18
Great Girros,HR,Investigation (Silver),Great Girros Hood+,1,18
Great Girros,HR,Investigation (Silver),Great Girros Tail,1,16
Great Girros,HR,Investigation (Silver),Great Girros Scale+,2,14
Great Girros,HR,Investigation (Silver),Omniplegia Sac,2,12
Great Girros,HR,Investigation (Gold),Great Girros Fang+,1,24
Great Girros,HR,Investigation (Gold),Great Girros Hood+,1,22
Great Girros,HR,Investigation (Gold),Great Girros Hide+,3,16
Great Girros,HR,Investigation (Gold),Great Girros Tail,2,14
Great Girros,HR,Investigation (Gold),Great Girros Scale+,3,12
Great Girros,HR,Investigation (Gold),Omniplegia Sac,3,12
Great Girros,MR,Track,Great Girros Shard,1,100
Great Girros,MR,Carve / Capture,Great Girros Shard,1,31
Great Girros,MR,Carve / Capture,Great Girros Thickhide,1,24
Great Girros,MR,Carve / Capture,Great Girros Hardfang,1,18
Great Girros,MR,Carve / Capture,Great Girros Hardhood,1,15
Great Girros,MR,Carve / Capture,Great Girros Lash,1,12
Great Girros,MR,Wound Head,Great Girros Hardhood,1,75
Great Girros,MR,Wound Head,Great Girros Hardfang,2,25
Great Girros,MR,Wound Forelegs,Great Girros Thickhide,1,75
Great Girros,MR,Wound Forelegs,Great Girros Shard,2,25
Great Girros,MR,Shiny Drop,Great Girros Shard,1,50
Great Girros,MR,Shiny Drop,Great Girros Hardfang,1,28
Great Girros,MR,Shiny Drop,Large Wyvern Tear,1,22
Great Girros,MR,Tail Carve,Great Girros Lash,1,80
Great Girros,MR,Tail Carve,Great Girros Shard,1,20
Great Girros,MR,Palico Bonus,Great Girros Shard,1,50
Great Girros,MR,Palico Bonus,Great Girros Hardfang,1,28
Great Girros,MR,Palico Bonus,Large Wyvern Tear,1,22
Great Girros,MR,Plunderblade,Great Girros Shard,1,42
Great Girros,MR,Plunderblade,Great Girros Thickhide,1,32
Great Girros,MR,Plunderblade,Great Girros Hardfang,1,26
Great Girros,MR,Bandit Mantle,Beautiful Scale,1,70
Great Girros,MR,Bandit Mantle,Lustrous Scale,1,30
Great Girros,MR,Hunt (Bronze),Great Girros Thickhide,1,28
Great Girros,MR,Hunt (Bronze),Ultraplegia Sac,1,23
Great Girros,MR,Hunt (Bronze),Great Girros Shard,1,22
Great Girros,MR,Hunt (Bronze),Great Girros Hardfang,1,16
Great Girros,MR,Hunt (Bronze),Great Girros Hardhood,1,11
Great Girros,MR,Investigation (Silver),Great Girros Hardfang,1,22
Great Girros,MR,Investigation (Silver),Great Girros Thickhide,2,18
Great Girros,MR,Investigation (Silver),Great Girros Hardhood,1,18
Great Girros,MR,Investigation (Silver),Great Girros Lash,1,16
Great Girros,MR,Investigation (Silver),Great Girros Shard,2,14
Great Girros,MR,Investigation (Silver),Ultraplegia Sac,2,12
Great Girros,MR,Investigation (Gold),Great Girros Hardfang,1,24
Great Girros,MR,Investigation (Gold),Great Girros Hardhood,1,22
Great Girros,MR,Investigation (Gold),Great Girros Thickhide,3,16
Great Girros,MR,Investigation (Gold),Great Girros Lash,2,14
Great Girros,MR,Investigation (Gold),Great Girros Shard,3,12
Great Girros,MR,Investigation (Gold),Ultraplegia Sac,3,12
Great Girros,MR,Guiding Lands (Low),Fierce Dragonvein Bone,1,63
Great Girros,MR,Guiding Lands (Low),Night Hood,1,37
Great Girros,MR,Guiding Lands (Mid),Night Hood,1,63
Great Girros,MR,Guiding Lands (Mid),Fierce Dragonvein Bone,1,37
Great Girros,MR,Guiding Lands (High),Night Hood,1,100
Great Girros,MR,Guiding Lands (Tempered),Night Hood,1,100
Radobaan,LR,Track,Radobaan Scale,1,100
Radobaan,LR,Carve / Capture,Radobaan Scale,1,38
Radobaan,LR,Carve / Capture,Radobaan Shell,1,28
Radobaan,LR,Carve / Capture,Radobaan Oilshell,1,20
Radobaan,LR,Carve / Capture,Radobaan Marrow,1,14
Radobaan,LR,Wound Head,Radobaan Oilshell,1,70
Radobaan,LR,Wound Head,Radobaan Marrow,1,30
Radobaan,LR,Wound Back,Wyvern Bonemass,2,50
Radobaan,LR,Wound Back,Radobaan Oilshell,1,35
Radobaan,LR,Wound Back,Radobaan Marrow,1,15
Radobaan,LR,Wound Legs,Wyvern Bonemass,1,70
Radobaan,LR,Wound Legs,Radobaan Scale,1,30
Radobaan,LR,Shiny Drop,Wyvern Bonemass,1,50
Radobaan,LR,Shiny Drop,Radobaan Scale,1,28
Radobaan,LR,Shiny Drop,Wyvern Tear,1,22
Radobaan,LR,Tail Carve,Radobaan Oilshell,1,72
Radobaan,LR,Tail Carve,Radobaan Marrow,1,28
Radobaan,LR,Back Mining,Sturdy Bone,1,46
Radobaan,LR,Back Mining,Warped Bone,1,31
Radobaan,LR,Back Mining,Wyvern Bonemass,1,23
Radobaan,LR,Palico Bonus,Wyvern Bonemass,1,50
Radobaan,LR,Palico Bonus,Radobaan Scale,1,28
Radobaan,LR,Palico Bonus,Wyvern Tear,1,22
Radobaan,LR,Plunderblade,Radobaan Scale,1,42
Radobaan,LR,Plunderblade,Radobaan Shell,1,31
Radobaan,LR,Plunderblade,Wyvern Bonemass,1,27
Radobaan,LR,Bandit Mantle,Large Scale,1,70
Radobaan,LR,Bandit Mantle,Beautiful Scale,1,30
Radobaan,LR,Hunt (Bronze),Radobaan Shell,1,27
Radobaan,LR,Hunt (Bronze),Radobaan Scale,1,21
Radobaan,LR,Hunt (Bronze),Sleep Sac,1,18
Radobaan,LR,Hunt (Bronze),Radobaan Oilshell,1,12
Radobaan,LR,Hunt (Bronze),Radobaan Marrow,1,12
Radobaan,LR,Hunt (Bronze),Monster Bone L,2,10
Radobaan,LR,Investigation (Silver),Radobaan Oilshell,1,22
Radobaan,LR,Investigation (Silver),Radobaan Scale,2,18
Radobaan,LR,Investigation (Silver),Wyvern Bonemass,1,18
Radobaan,LR,Investigation (Silver),Radobaan Marrow,1,16
Radobaan,LR,Investigation (Silver),Radobaan Shell,2,14
Radobaan,LR,Investigation (Silver),Sleep Sac,2,12
Radobaan,LR,Investigation (Gold),Radobaan Oilshell,1,24
Radobaan,LR,Investigation (Gold),Wyvern Bonemass,1,22
Radobaan,LR,Investigation (Gold),Radobaan Marrow,1,20
Radobaan,LR,Investigation (Gold),Radobaan Shell,3,14
Radobaan,LR,Investigation (Gold),Radobaan Scale,3,10
Radobaan,LR,Investigation (Gold),Sleep Sac,3,10
Radobaan,HR,Track,Radobaan Scale+,1,100
Radobaan,HR,Carve / Capture,Radobaan Scale+,1,36
Radobaan,HR,Carve / Capture,Radobaan Carapace,1,28
Radobaan,HR,Carve / Capture,Radobaan Oilshell,1,20
Radobaan,HR,Carve / Capture,Radobaan Medulla,1,14
Radobaan,HR,Carve / Capture,Wyvern Gem,1,2
Radobaan,HR,Wound Head,Radobaan Oilshell,1,68
Radobaan,HR,Wound Head,Radobaan Medulla,1,30
Radobaan,HR,Wound Head,Wyvern Gem,1,2
Radobaan,HR,Wound Back,Wyvern Bonemass,3,50
Radobaan,HR,Wound Back,Radobaan Oilshell,1,35
Radobaan,HR,Wound Back,Radobaan Medulla,1,15
Radobaan,HR,Wound Legs,Wyvern Bonemass,2,64
Radobaan,HR,Wound Legs,Radobaan Scale+,1,36
Radobaan,HR,Shiny Drop,Radobaan Scale+,1,50
Radobaan,HR,Shiny Drop,Wyvern Bonemass,1,28
Radobaan,HR,Shiny Drop,Wyvern Tear,1,22
Radobaan,HR,Tail Carve,Radobaan Oilshell,1,72
Radobaan,HR,Tail Carve,Radobaan Medulla,1,25
Radobaan,HR,Tail Carve,Wyvern Gem,1,3
Radobaan,HR,Back Mining,Quality Bone,1,44
Radobaan,HR,Back Mining,Wyvern Bonemass,2,23
Radobaan,HR,Back Mining,Warped Bone,1,20
Radobaan,HR,Back Mining,Dragonbone Relic,1,13
Radobaan,HR,Palico Bonus,Radobaan Scale+,1,50
Radobaan,HR,Palico Bonus,Wyvern Bonemass,1,28
Radobaan,HR,Palico Bonus,Wyvern Tear,1,22
Radobaan,HR,Plunderblade,Radobaan Scale+,1,42
Radobaan,HR,Plunderblade,Radobaan Carapace,1,31
Radobaan,HR,Plunderblade,Wyvern Bonemass,1,25
Radobaan,HR,Plunderblade,Wyvern Gem,1,2
Radobaan,HR,Bandit Mantle,Beautiful Scale,1,70
Radobaan,HR,Bandit Mantle,Lustrous Scale,1,30
Radobaan,HR,Hunt (Bronze),Radobaan Carapace,1,26
Radobaan,HR,Hunt (Bronze),Radobaan Scale+,1,21
Radobaan,HR,Hunt (Bronze),Coma Sac,1,18
Radobaan,HR,Hunt (Bronze),Radobaan Oilshell,2,12
Radobaan,HR,Hunt (Bronze),Radobaan Medulla,1,12
Radobaan,HR,Hunt (Bronze),Monster Keenbone,2,10
Radobaan,HR,Hunt (Bronze),Wyvern Gem,1,1
Radobaan,HR,Investigation (Silver),Radobaan Medulla,1,26
Radobaan,HR,Investigation (Silver),Radobaan Carapace,2,16
Radobaan,HR,Investigation (Silver),Coma Sac,2,14
Radobaan,HR,Investigation (Silver),Radobaan Scale+,2,12
Radobaan,HR,Investigation (Silver),Radobaan Oilshell,2,12
Radobaan,HR,Investigation (Silver),Wyvern Bonemass,2,12
Radobaan,HR,Investigation (Silver),Wyvern Gem,1,8
Radobaan,HR,Investigation (Gold),Radobaan Medulla,1,26
Radobaan,HR,Investigation (Gold),Wyvern Gem,1,16
Radobaan,HR,Investigation (Gold),Radobaan Carapace,3,13
Radobaan,HR,Investigation (Gold),Wyvern Bonemass,2,12
Radobaan,HR,Investigation (Gold),Coma Sac,3,12
Radobaan,HR,Investigation (Gold),Radobaan Oilshell,3,11
Radobaan,HR,Investigation (Gold),Radobaan Scale+,3,10
Radobaan,HR,Investigation (Purple),Mysterious Feystone,1,55
Radobaan,HR,Investigation (Purple),Glowing Feystone,1,25
Radobaan,HR,Investigation (Purple),Worn Feystone,1,15
Radobaan,HR,Investigation (Purple),Warped Feystone,1,5
Radobaan,MR,Track,Radobaan Shard,1,100
Radobaan,MR,Carve / Capture,Radobaan Shard,1,34
Radobaan,MR,Carve / Capture,Radobaan Cortex,1,26
Radobaan,MR,Carve / Capture,Radobaan Oilshell+,1,19
Radobaan,MR,Carve / Capture,Radobaan Medulla,1,14
Radobaan,MR,Carve / Capture,Wyvern Gem,1,5
Radobaan,MR,Carve / Capture,Large Wyvern Gem,1,2
Radobaan,MR,Wound Head,Radobaan Oilshell+,1,68
Radobaan,MR,Wound Head,Radobaan Medulla,1,30
Radobaan,MR,Wound Head,Large Wyvern Gem,1,2
Radobaan,MR,Wound Back,Large Wyvern Bonemass,2,50
Radobaan,MR,Wound Back,Radobaan Oilshell+,1,35
Radobaan,MR,Wound Back,Radobaan Medulla,1,15
Radobaan,MR,Wound Hindlegs,Large Wyvern Bonemass,1,70
Radobaan,MR,Wound Hindlegs,Radobaan Shard,1,30
Radobaan,MR,Shiny Drop,Large Wyvern Bonemass,1,50
Radobaan,MR,Shiny Drop,Radobaan Shard,1,28
Radobaan,MR,Shiny Drop,Large Wyvern Tear,1,22
Radobaan,MR,Tail Carve,Radobaan Oilshell+,1,72
Radobaan,MR,Tail Carve,Radobaan Medulla,1,25
Radobaan,MR,Tail Carve,Large Wyvern Gem,1,3
Radobaan,MR,Palico Bonus,Large Wyvern Bonemass,1,50
Radobaan,MR,Palico Bonus,Radobaan Shard,1,28
Radobaan,MR,Palico Bonus,Large Wyvern Tear,1,22
Radobaan,MR,Plunderblade,Radobaan Shard,1,42
Radobaan,MR,Plunderblade,Radobaan Cortex,1,31
Radobaan,MR,Plunderblade,Large Wyvern Bonemass,1,25
Radobaan,MR,Plunderblade,Large Wyvern Gem,1,2
Radobaan,MR,Bandit Mantle,Lustrous Scale,1,100
Radobaan,MR,Hunt (Bronze),Radobaan Cortex,1,28
Radobaan,MR,Hunt (Bronze),Radobaan Shard,1,23
Radobaan,MR,Hunt (Bronze),Torpor Sac,1,21
Radobaan,MR,Hunt (Bronze),Radobaan Oilshell+,1,15
Radobaan,MR,Hunt (Bronze),Radobaan Medulla,1,12
Radobaan,MR,Hunt (Bronze),Large Wyvern Gem,1,1
Radobaan,MR,Investigation (Silver),Radobaan Medulla,1,26
Radobaan,MR,Investigation (Silver),Radobaan Cortex,2,16
Radobaan,MR,Investigation (Silver),Torpor Sac,2,14
Radobaan,MR,Investigation (Silver),Radobaan Shard,2,12
Radobaan,MR,Investigation (Silver),Radobaan Oilshell+,1,12
Radobaan,MR,Investigation (Silver),Large Wyvern Bonemass,1,12
Radobaan,MR,Investigation (Silver),Large Wyvern Gem,1,8
Radobaan,MR,Investigation (Gold),Radobaan Medulla,1,26
Radobaan,MR,Investigation (Gold),Large Wyvern Gem,1,16
Radobaan,MR,Investigation (Gold),Radobaan Cortex,3,13
Radobaan,MR,Investigation (Gold),Large Wyvern Bonemass,2,12
Radobaan,MR,Investigation (Gold),Torpor Sac,3,12
Radobaan,MR,Investigation (Gold),Radobaan Oilshell+,1,11
Radobaan,MR,Investigation (Gold),Radobaan Shard,3,10
Radobaan,MR,Investigation (Purple),Ancient Feystone,1,70
Radobaan,MR,Investigation (Purple),Carved Feystone,1,30
Radobaan,MR,Guiding Lands (Low),Fierce Dragonvein Bone,1,63
Radobaan,MR,Guiding Lands (Low),Inkstained Oilshell+,1,37
Radobaan,MR,Guiding Lands (Mid),Inkstained Oilshell+,1,63
Radobaan,MR,Guiding Lands (Mid),Fierce Dragonvein Bone,1,37
Radobaan,MR,Guiding Lands (High),Inkstained Oilshell+,1,100
Radobaan,MR,Guiding Lands (Tempered),Tempered Oilshell+,1,54
Radobaan,MR,Guiding Lands (Tempered),Spiritvein Slogbone,1,25
Radobaan,MR,Guiding Lands (Tempered),Spiritvein Gem Shard,1,21
Legiana,LR,Track,Legiana Scale,1,100
Legiana,LR,Carve / Capture,Legiana Scale,1,35
Legiana,LR,Carve / Capture,Legiana Hide,1,25
Legiana,LR,Carve / Capture,Legiana Claw,1,20
Legiana,LR,Carve / Capture,Legiana Webbing,1,15
Legiana,LR,Carve / Capture,Legiana Plate,1,5
Legiana,LR,Wound Head,Legiana Hide,1,62
Legiana,LR,Wound Head,Legiana Scale,1,35
Legiana,LR,Wound Head,Legiana Plate,1,3
Legiana,LR,Wound Wings,Legiana Webbing,1,70
Legiana,LR,Wound Wings,Legiana Hide,1,30
Legiana,LR,Wound Back,Legiana Hide,1,99
Legiana,LR,Wound Back,Legiana Plate,1,1
Legiana,LR,Wound Tail,Legiana Tail Webbing,1,70
Legiana,LR,Wound Tail,Legiana Hide,1,25
Legiana,LR,Wound Tail,Legiana Plate,1,5
Legiana,LR,Shiny Drop,Legiana Scale,1,50
Legiana,LR,Shiny Drop,Legiana Claw,1,28
Legiana,LR,Shiny Drop,Wyvern Tear,1,22
Legiana,LR,Palico Bonus,Legiana Scale,1,50
Legiana,LR,Palico Bonus,Legiana Claw,1,28
Legiana,LR,Palico Bonus,Wyvern Tear,1,22
Legiana,LR,Plunderblade,Legiana Scale,1,42
Legiana,LR,Plunderblade,Legiana Hide,1,31
Legiana,LR,Plunderblade,Legiana Claw,1,25
Legiana,LR,Plunderblade,Legiana Plate,1,2
Legiana,LR,Bandit Mantle,Large Scale,1,70
Legiana,LR,Bandit Mantle,Beautiful Scale,1,30
Legiana,LR,Hunt (Bronze),Legiana Hide,1,27
Legiana,LR,Hunt (Bronze),Legiana Scale,1,21
Legiana,LR,Hunt (Bronze),Frost Sac,1,18
Legiana,LR,Hunt (Bronze),Legiana Claw,1,12
Legiana,LR,Hunt (Bronze),Monster Bone+,2,10
Legiana,LR,Hunt (Bronze),Legiana Webbing,1,9
Legiana,LR,Hunt (Bronze),Legiana Plate,1,3
Legiana,LR,Investigation (Silver),Legiana Tail Webbing,1,22
Legiana,LR,Investigation (Silver),Legiana Webbing,1,17
Legiana,LR,Investigation (Silver),Legiana Claw,1,16
Legiana,LR,Investigation (Silver),Legiana Hide,2,14
Legiana,LR,Investigation (Silver),Frost Sac,2,12
Legiana,LR,Investigation (Silver),Legiana Scale,2,11
Legiana,LR,Investigation (Silver),Legiana Plate,1,8
Legiana,LR,Investigation (Gold),Legiana Claw,1,20
Legiana,LR,Investigation (Gold),Legiana Webbing,1,16
Legiana,LR,Investigation (Gold),Legiana Plate,1,16
Legiana,LR,Investigation (Gold),Legiana Tail Webbing,1,16
Legiana,LR,Investigation (Gold),Legiana Hide,3,12
Legiana,LR,Investigation (Gold),Legiana Scale,3,10
Legiana,LR,Investigation (Gold),Frost Sac,3,10
Legiana,HR,Track,Legiana Scale+,1,100
Legiana,HR,Carve / Capture,Legiana Scale+,1,34
Legiana,HR,Carve / Capture,Legiana Hide+,1,24
Legiana,HR,Carve / Capture,Legiana Claw+,1,20
Legiana,HR,Carve / Capture,Legiana Wing,1,15
Legiana,HR,Carve / Capture,Legiana Plate,1,5
Legiana,HR,Carve / Capture,Legiana Gem,1,2
Legiana,HR,Wound Head,Legiana Hide+,1,62
Legiana,HR,Wound Head,Legiana Scale+,1,34
Legiana,HR,Wound Head,Legiana Plate,1,3
Legiana,HR,Wound Head,Legiana Gem,1,1
Legiana,HR,Wound Wings,Legiana Wing,1,70
Legiana,HR,Wound Wings,Legiana Hide+,1,30
Legiana,HR,Wound Back,Legiana Hide+,1,96
